province_id,Provinsi,indicator,value
19,Lampung,Tenaga Gizi,806.0
19,Lampung,Tenaga Kebidanan,11.0
19,Lampung,Tenaga Kefarmasian,3.0
19,Lampung,Tenaga Kesehatan Lingkungan,758.0
19,Lampung,Tenaga Kesehatan Masyarakat,1.0
19,Lampung,Tenaga Medis,13.0
19,Lampung,disease_burden_index,227.05000000000004
19,Lampung,facility_index,161.0
19,Lampung,insurance_coverage_index,0.1613799999999999
19,Lampung,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0021
19,Lampung,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1846999999999999
19,Lampung,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4736999999999999
19,Lampung,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.1242
19,Lampung,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0222
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.005
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3712
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0006
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0023
19,Lampung,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6172
19,Lampung,workforce_capacity_index,167.25
20,Maluku,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,85.0
20,Maluku,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,8.07
20,Maluku,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,1.67
20,Maluku,Jumlah Kasus Penyakit - Angka Penemuan TBC,63.0
20,Maluku,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,734.0
20,Maluku,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,23.02
20,Maluku,Jumlah Puskesmas Non Rawat Inap,147.0
20,Maluku,Jumlah Puskesmas Rawat Inap,94.0
20,Maluku,Jumlah Rumah Sakit Khusus,1.0
20,Maluku,Jumlah Rumah Sakit Umum,28.0
20,Maluku,Jumlah Tenaga Kesehatan Psikologi Klinis,11.0
20,Maluku,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
20,Maluku,Jumlah Tenaga Keteknisan Medis,246.0
20,Maluku,Jumlah Tenaga Keterapian Fisik,63.0
20,Maluku,Jumlah Tenaga Medis,1.0
20,Maluku,Jumlah Tenaga Teknik Biomedika,825.0
20,Maluku,Tenaga Gizi,747.0
20,Maluku,Tenaga Kebidanan,4.0
20,Maluku,Tenaga Kefarmasian,946.0
20,Maluku,Tenaga Kesehatan Lingkungan,661.0
20,Maluku,Tenaga Kesehatan Masyarakat,2.0
20,Maluku,Tenaga Medis,7.0
20,Maluku,disease_burden_index,152.46
20,Maluku,facility_index,120.5
20,Maluku,insurance_coverage_index,0.1341399999999999
20,Maluku,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0019
20,Maluku,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2362
20,Maluku,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.3969
20,Maluku,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0235
20,Maluku,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0121999999999999
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0109
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3834
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0025
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0064
20,Maluku,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.5941
20,Maluku,workforce_capacity_index,295.0108695652174
21,Maluku Utara,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,75.0
21,Maluku Utara,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,22.49
21,Maluku Utara,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.22
21,Maluku Utara,Jumlah Kasus Penyakit - Angka Penemuan TBC,80.0
21,Maluku Utara,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,675.0
21,Maluku Utara,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,56.48
21,Maluku Utara,Jumlah Puskesmas Non Rawat Inap,93.0
21,Maluku Utara,Jumlah Puskesmas Rawat Inap,57.0
21,Maluku Utara,Jumlah Rumah Sakit Khusus,2.0
21,Maluku Utara,Jumlah Rumah Sakit Umum,21.0
21,Maluku Utara,Jumlah Tenaga Kesehatan Psikologi Klinis,3.0
21,Maluku Utara,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
21,Maluku Utara,Jumlah Tenaga Keteknisan Medis,262.0
21,Maluku Utara,Jumlah Tenaga Keterapian Fisik,56.0
21,Maluku Utara,Jumlah Tenaga Medis,838.0
21,Maluku Utara,Jumlah Tenaga Teknik Biomedika,812.0
21,Maluku Utara,Tenaga Gizi,496.0
21,Maluku Utara,Tenaga Kebidanan,4.0
21,Maluku Utara,Tenaga Kefarmasian,772.0
21,Maluku Utara,Tenaga Kesehatan Lingkungan,319.0
21,Maluku Utara,Tenaga Kesehatan Masyarakat,2.0
21,Maluku Utara,Tenaga Medis,4.0
21,Maluku Utara,disease_burden_index,151.53166666666667
21,Maluku Utara,facility_index,75.0
21,Maluku Utara,insurance_coverage_index,0.15436
21,Maluku Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0013
21,Maluku Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2072
21,Maluku Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.3697
21,Maluku Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.1746
21,Maluku Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.019
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0118
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3594
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0067
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059
21,Maluku Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6151
21,Maluku Utara,workforce_capacity_index,299.5942028985507
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,87.0
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,63.58
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.02
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - Angka Penemuan TBC,60.0
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,674.0
22,Nusa Tenggara Barat,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,5.29
22,Nusa Tenggara Barat,Jumlah Puskesmas Non Rawat Inap,23.0
22,Nusa Tenggara Barat,Jumlah Puskesmas Rawat Inap,154.0
22,Nusa Tenggara Barat,Jumlah Rumah Sakit Khusus,7.0
22,Nusa Tenggara Barat,Jumlah Rumah Sakit Umum,39.0
22,Nusa Tenggara Barat,Jumlah Tenaga Kesehatan Psikologi Klinis,29.0
22,Nusa Tenggara Barat,Jumlah Tenaga Kesehatan Tradisional,2.0
22,Nusa Tenggara Barat,Jumlah Tenaga Keteknisan Medis,2.0
22,Nusa Tenggara Barat,Jumlah Tenaga Keterapian Fisik,284.0
22,Nusa Tenggara Barat,Jumlah Tenaga Medis,3.0
22,Nusa Tenggara Barat,Jumlah Tenaga Teknik Biomedika,2.0
22,Nusa Tenggara Barat,Tenaga Gizi,1.0
22,Nusa Tenggara Barat,Tenaga Kebidanan,8.0
22,Nusa Tenggara Barat,Tenaga Kefarmasian,3.0
22,Nusa Tenggara Barat,Tenaga Kesehatan Lingkungan,622.0
22,Nusa Tenggara Barat,Tenaga Kesehatan Masyarakat,1.0
22,Nusa Tenggara Barat,Tenaga Medis,13.0
22,Nusa Tenggara Barat,disease_burden_index,148.315
22,Nusa Tenggara Barat,facility_index,88.5
22,Nusa Tenggara Barat,insurance_coverage_index,0.16216
22,Nusa Tenggara Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0016
22,Nusa Tenggara Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1404
22,Nusa Tenggara Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5546
22,Nusa Tenggara Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.1031
22,Nusa Tenggara Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0111
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.015
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2329
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0023
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0017
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0049
22,Nusa Tenggara Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.7429000000000001
22,Nusa Tenggara Barat,workforce_capacity_index,80.83333333333333
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,85.0
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,37.28
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.75
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - Angka Penemuan TBC,62.0
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,1249.0
23,Nusa Tenggara Timur,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,7.75
23,Nusa Tenggara Timur,Jumlah Puskesmas Non Rawat Inap,255.0
23,Nusa Tenggara Timur,Jumlah Puskesmas Rawat Inap,186.0
23,Nusa Tenggara Timur,Jumlah Rumah Sakit Khusus,3.0
23,Nusa Tenggara Timur,Jumlah Rumah Sakit Umum,64.0
23,Nusa Tenggara Timur,Jumlah Tenaga Kesehatan Psikologi Klinis,11.0
23,Nusa Tenggara Timur,Jumlah Tenaga Kesehatan Tradisional,1.0
23,Nusa Tenggara Timur,Jumlah Tenaga Keteknisan Medis,2.0
23,Nusa Tenggara Timur,Jumlah Tenaga Keterapian Fisik,191.0
23,Nusa Tenggara Timur,Jumlah Tenaga Medis,2.0
23,Nusa Tenggara Timur,Jumlah Tenaga Teknik Biomedika,2.0
23,Nusa Tenggara Timur,Tenaga Gizi,2.0
23,Nusa Tenggara Timur,Tenaga Kebidanan,12.0
23,Nusa Tenggara Timur,Tenaga Kefarmasian,3.0
23,Nusa Tenggara Timur,Tenaga Kesehatan Lingkungan,1.0
23,Nusa Tenggara Timur,Tenaga Kesehatan Masyarakat,3.0
23,Nusa Tenggara Timur,Tenaga Medis,16.0
23,Nusa Tenggara Timur,disease_burden_index,240.29666666666665
23,Nusa Tenggara Timur,facility_index,220.5
23,Nusa Tenggara Timur,insurance_coverage_index,0.15686
23,Nusa Tenggara Timur,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0007
23,Nusa Tenggara Timur,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1607
23,Nusa Tenggara Timur,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5855
23,Nusa Tenggara Timur,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0341
23,Nusa Tenggara Timur,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0033
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0116
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2161
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0044
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0040999999999999
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0009
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0037
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0066
23,Nusa Tenggara Timur,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.7525
23,Nusa Tenggara Timur,workforce_capacity_index,20.5
24,Papua,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,75.0
24,Papua,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,2.14
24,Papua,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,269.44
24,Papua,Jumlah Kasus Penyakit - Angka Penemuan TBC,58.0
24,Papua,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,2997.0
24,Papua,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,12.69375
24,Papua,Jumlah Puskesmas Non Rawat Inap,79.0
24,Papua,Jumlah Puskesmas Rawat Inap,44.0
24,Papua,Jumlah Rumah Sakit Khusus,1.0
24,Papua,Jumlah Rumah Sakit Umum,18.0
24,Papua,Jumlah Tenaga Kesehatan Psikologi Klinis,2.0
24,Papua,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
24,Papua,Jumlah Tenaga Keteknisan Medis,159.0
24,Papua,Jumlah Tenaga Keterapian Fisik,41.0
24,Papua,Jumlah Tenaga Medis,928.0
24,Papua,Jumlah Tenaga Teknik Biomedika,789.0
24,Papua,Tenaga Gizi,333.0
24,Papua,Tenaga Kebidanan,2.0
24,Papua,Tenaga Kefarmasian,963.0
24,Papua,Tenaga Kesehatan Lingkungan,240.0
24,Papua,Tenaga Kesehatan Masyarakat,661.0
24,Papua,Tenaga Medis,4.0
24,Papua,disease_burden_index,569.045625
24,Papua,facility_index,61.5
24,Papua,insurance_coverage_index,0.16732
24,Papua,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.002
24,Papua,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2667
24,Papua,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4421
24,Papua,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.1027999999999999
24,Papua,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.023
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0352
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2808
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0081999999999999
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059130434782608
24,Papua,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6664
24,Papua,workforce_capacity_index,345.76086956521743
25,Papua Barat,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,73.0
25,Papua Barat,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,3.4
25,Papua Barat,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,18.63
25,Papua Barat,Jumlah Kasus Penyakit - Angka Penemuan TBC,88.0
25,Papua Barat,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,1099.0
25,Papua Barat,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,64.97
25,Papua Barat,Jumlah Puskesmas Non Rawat Inap,55.0
25,Papua Barat,Jumlah Puskesmas Rawat Inap,26.0
25,Papua Barat,Jumlah Rumah Sakit Khusus,16.0625
25,Papua Barat,Jumlah Rumah Sakit Umum,14.0
25,Papua Barat,Jumlah Tenaga Kesehatan Psikologi Klinis,3.0
25,Papua Barat,Jumlah Tenaga Kesehatan Tradisional,1.0
25,Papua Barat,Jumlah Tenaga Keteknisan Medis,96.0
25,Papua Barat,Jumlah Tenaga Keterapian Fisik,26.0
25,Papua Barat,Jumlah Tenaga Medis,442.0
25,Papua Barat,Jumlah Tenaga Teknik Biomedika,332.0
25,Papua Barat,Tenaga Gizi,186.0
25,Papua Barat,Tenaga Kebidanan,1.0
25,Papua Barat,Tenaga Kefarmasian,451.0
25,Papua Barat,Tenaga Kesehatan Lingkungan,90.0
25,Papua Barat,Tenaga Kesehatan Masyarakat,339.0
25,Papua Barat,Tenaga Medis,2.0
25,Papua Barat,disease_burden_index,224.50000000000003
25,Papua Barat,facility_index,40.5
25,Papua Barat,insurance_coverage_index,0.1580316129032258
25,Papua Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.003958064516129
